"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y","exceededTransferLimit"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939323","30.919056000000001","75.712509999999995","3","36","142027","03090601101","GPS BASAIMI","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033651","PUNJAB","Ludhiana","Basaimi (134)","Department of Education","Rural","03","882108","-379105",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941017","31.050791","75.713778000000005","3","34","144035","03040905601","GPS PARTABPURA","1","1","3","1","Primary","Co-education","03","037","00211","Phillaur","211","030040","PUNJAB","Jalandhar","Partappura (121)","Department of Education","Rural","03","882122","-380895",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941035","31.052223999999999","75.714169999999996","3","34","144035","03040905603","GSSS PARTABPURA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","037","00211","Phillaur","211","030040","PUNJAB","Jalandhar","Partappura (121)","Department of Education","Rural","03","882127","-380915",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934724","30.681179","76.030399000000003","3","36","141413","03090201702","GSSS DHAMOT","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00226","Payal","226","033267","PUNJAB","Ludhiana","Dhamot (207)","Department of Education","Rural","03","885811","-375878",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934923","30.690694000000001","76.031820999999994","3","36","141413","03090201701","GPS DHAMOT","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033267","PUNJAB","Ludhiana","Dhamot (207)","Department of Education","Rural","03","885828","-376007",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935456","30.714506","76.031784999999999","3","36","141416","03090202401","GPS GHUDANI KHURD","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033324","PUNJAB","Ludhiana","Ghudani Khurd (229)","Department of Education","Rural","03","885827","-376330",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935466","30.715122000000001","76.032042000000004","3","36","141416","03090202402","GHS GHUDANI KHURD","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00226","Payal","226","033324","PUNJAB","Ludhiana","Ghudani Khurd (229)","Department of Education","Rural","03","885830","-376338",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940790","31.026703000000001","76.030036999999993","3","40","144521","03060208502","GMS NANOWAL BET","1","4","3","1","Upper Primary only","Co-education","03","039","00218","Nawanshahr","218","032258","PUNJAB","Shahid Bhagat Singh Nagar","Jhungian (285)","Department of Education","Rural","03","885807","-380568",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941093","31.057281","76.031514999999999","3","40","144518","03060100301","GPS BAHADURPUR","1","1","3","1","Primary","Co-education","03","039","00218","Nawanshahr","218","032260","PUNJAB","Shahid Bhagat Singh Nagar","Bahadurpur (214)","Department of Education","Rural","03","885824","-380983",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934203","30.655715000000001","76.026577000000003","3","36","141413","03090204801","GPS NIZAMPUR","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033269","PUNJAB","Ludhiana","Nizampur (201)","Department of Education","Rural","03","885767","-375533",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934654","30.678059999999999","76.028841999999997","3","36","141413","03090201706","AKAL ACADEMY DHAMOT","5","2","3","1","Primary with Upper Primary","Co-education","03","041","00226","Payal","226","033267","PUNJAB","Ludhiana","Dhamot (207)","Pvt. Unaided (Recognized)","Rural","03","885793","-375836",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934829","30.686903000000001","76.028219000000007","3","36","141413","03090201704","SHAKTI PUBLIC HIGH SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","033267","PUNJAB","Ludhiana","Dhamot (207)","Pvt. Unaided (Recognized)","Rural","03","885786","-375956",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934841","30.687560999999999","76.026551999999995","3","36","141413","03090201703","SHIV MODEL HIGH SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","033267","PUNJAB","Ludhiana","Dhamot (207)","Pvt. Unaided (Recognized)","Rural","03","885766","-375965",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936718","30.783206","76.027347000000006","3","36","141421","03090202901","GPS JAIPURA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033357","PUNJAB","Ludhiana","Jaipura (245)","Department of Education","Rural","03","885776","-377261",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939586","30.929372999999998","76.027107000000001","3","36","141126","03090601401","GPS BHAINI DOABA","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033426","PUNJAB","Ludhiana","Bhaini Doaba (24)","Department of Education","Rural","03","885773","-379245",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940046","30.951588000000001","76.026707999999999","3","36","141127","03090607201","GPS JHUGIAN BEGA","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033425","PUNJAB","Ludhiana","Jhugian Bega (37)","Department of Education","Rural","03","885768","-379547",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940804","31.029215000000001","76.026731999999996","3","40","144518","03060103402","GMS JULLAH MAJRA","1","4","3","1","Upper Primary only","Co-education","03","039","00218","Nawanshahr","218","032258","PUNJAB","Shahid Bhagat Singh Nagar","Jhungian (285)","Department of Education","Rural","03","885768","-380602",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940805","31.029223999999999","76.026680999999996","3","40","144417","03060103401","GPS JULLAH MAJRA","1","1","3","1","Primary","Co-education","03","039","00218","Nawanshahr","218","032258","PUNJAB","Shahid Bhagat Singh Nagar","Jhungian (285)","Department of Education","Rural","03","885768","-380602",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938002","30.854914000000001","75.886818000000005","3","36","141016","03090507214","SEA LAND SEN. PUB. SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884138","-378234",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938041","30.856766","75.886533999999997","3","36","141122","03090507909","JYOTI PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884135","-378259",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938057","30.857437000000001","75.886953000000005","3","36","141016","03090507213","INDIAN PUB. SR. SEC. SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884140","-378268",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938135","30.861087000000001","75.886612","3","36","141016","03090507235","MAA SHARDA VIDYA PEETH(giaspura branch)","5","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884136","-378318",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938136","30.861087000000001","75.886612","3","36","141016","03090507942","MAA SHARDA VIDYA PEETH(GAISPURA FLATS LOHARA BRANCH)","5","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884136","-378318",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938210","30.864182","75.888041999999999","3","36","141013","03090506219","SAHIB PUBLIC HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884153","-378360",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938879","30.897622999999999","75.886291999999997","3","36","141010","03090509707","GURU HARGOBIND PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884132","-378814",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938913","30.899578999999999","75.887716999999995","3","36","141010","03090510806","GTB PUBLIC SHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884149","-378840",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939137","30.910772999999999","75.887231","3","36","141010","03090513001","GREEN LAND CONVENT SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884143","-378992",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939228","30.915557","75.886840000000007","3","36","141008","03090616216","V.M HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884139","-379057",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939241","30.916276","75.886201","3","36","141007","03090616114","NEW ERA PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884131","-379067",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939258","30.91685","75.887883000000002","3","36","141007","03090616119","GAGAN PUBLIC HIGH SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884151","-379075",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939259","30.916858000000001","75.887495000000001","3","36","141008","03090616203","Dayal public senior sec school","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884146","-379075",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939467","30.924375000000001","75.886979999999994","3","36","141007","03090616153","ST. G.S. PUBLIC SCHOOL","5","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884140","-379177",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939493","30.925433000000002","75.887462999999997","3","36","141007","03090616117","THAKUR ACADAMY","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884146","-379192",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939504","30.925747000000001","75.887872000000002","3","36","141007","03090616113","SAPNA MODEL SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884151","-379196",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939516","30.926231000000001","75.887268000000006","3","36","141007","03090616133","R.D MODEL SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884144","-379202",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939540","30.92708","75.887229000000005","3","36","141101","03090511702","DREAMLAND PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884143","-379214",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939653","30.932144000000001","75.887343000000001","3","36","141007","03090617005","HOLY CHILD INTERNATIONAL SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884144","-379283",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939692","30.933548999999999","75.887343000000001","3","36","141007","03090617008","A.R. MODEL SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884144","-379302",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939914","30.944571","75.887714000000003","3","36","141007","03090615126","ISLAMIA PUBLIC HIGH SCHOOL RAHON ROAD","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884149","-379451",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939993","30.947706","75.887164999999996","3","36","141007","03090617523","SHRI NANKANA SAHIB MODEL HIGH SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00227","Ludhiana (East)","227","","PUNJAB","Ludhiana"," ","Pvt. Unaided (Recognized)","Urban","03","884142","-379494",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940331","30.976308","75.887677999999994","3","36","141007","03090604801","GPS DHERI","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033482","PUNJAB","Ludhiana","Dheri (75)","Department of Education","Rural","03","884148","-379883",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934948","30.691685","75.913032000000001","3","36","141117","03090106401","GPS SIYAAR BOYS","1","1","1","1","Primary","Boys","03","041","00226","Payal","226","033315","PUNJAB","Ludhiana","Siarh (390)","Department of Education","Rural","03","884444","-376021",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934952","30.691772","75.913302999999999","3","36","141117","03090106406","SHAHEED BHAI TARU SINGH PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","033315","PUNJAB","Ludhiana","Siarh (390)","Pvt. Unaided (Recognized)","Rural","03","884447","-376022",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935886","30.733626999999998","75.913497000000007","3","36","141118","03090103301","GPS KHATRA CHOHRAM","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033522","PUNJAB","Ludhiana","Khatra Chaharmi (324)","Department of Education","Rural","03","884449","-376589",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938140","30.861259","75.913533000000001","3","36","141014","03090507016","GURU AMARDASS PUBLIC SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884450","-378320",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938772","30.892408","75.913169999999994","3","36","141010","03090506321","KHALSA MODEL SCHOOL","5","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884445","-378743",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938947","30.901274000000001","75.913285999999999","3","36","141110","03090506383","THE CITY SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884447","-378863",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939012","30.903842999999998","75.913634000000002","3","36","141010","03090506371","GANPATI PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884451","-378898",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940357","30.979092000000001","75.913745000000006","3","36","141007","03090610701","GPS MANGAT","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033473","PUNJAB","Ludhiana","Mangat (64)","Department of Education","Rural","03","884452","-379920",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934946","30.691645000000001","75.915192000000005","3","36","141117","03090106403","GHS SIYAAR G","1","7","2","1","Upper Pr. and Secondary","Girls","03","041","00226","Payal","226","033315","PUNJAB","Ludhiana","Siarh (390)","Department of Education","Rural","03","884469","-376020",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936439","30.763750999999999","75.914980999999997","3","36","141206","03090100703","ARSH PUBLIC SCHOOL","5","2","3","1","Primary with Upper Primary","Co-education","03","041","00227","Ludhiana (East)","227","033515","PUNJAB","Ludhiana","Bhutta (253)","Pvt. Unaided (Recognized)","Rural","03","884466","-376997",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938153","30.861754000000001","75.914930999999996","3","36","141014","03090507010","A.V.M(AMBEDKAR VIDYA MANDIR) SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884466","-378327",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938221","30.864802999999998","75.915366000000006","3","36","141010","03090507006","NEW POOJA DEEP PUBLIC SCHOOL\n","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884471","-378368",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938762","30.891632000000001","75.915958000000003","3","36","141010","03090511119","GPS SUKHDEV NAGAR","1","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","884478","-378733",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938901","30.899135000000001","75.915626000000003","3","36","141010","03090513601","GOVT. INSTITUTE FOR BLIND BRAIL BHAWAN","90","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Social Welfare Dept.","Urban","03","884474","-378834",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939799","30.938389999999998","75.915886999999998","3","36","141007","03090607902","GMS KAKKA","1","4","3","1","Upper Primary only","Co-education","03","041","00227","Ludhiana (East)","227","033488","PUNJAB","Ludhiana","Kakka (68)","Department of Education","Rural","03","884477","-379367",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934941","30.691403000000001","75.914885999999996","3","36","141117","03090106402","GPS SIYAAR GIRLS","1","1","2","1","Primary","Girls","03","041","00226","Payal","226","033315","PUNJAB","Ludhiana","Siarh (390)","Department of Education","Rural","03","884465","-376017",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936451","30.764417999999999","75.914231999999998","3","36","141206","03090100701","GPS BHUTTA","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033515","PUNJAB","Ludhiana","Bhutta (253)","Department of Education","Rural","03","884458","-377006",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938099","30.859524","75.914869999999993","3","36","141014","03090507002","S.G.D PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884465","-378297",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938205","30.863979","75.914073999999999","3","36","141003","03090511817","SHRI HARKRISHAN MODEL SR. SEC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","884456","-378357",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940340","30.977550000000001","75.914276000000001","3","36","141007","03090610702","GMS MANGAT","1","4","3","1","Upper Primary only","Co-education","03","041","00227","Ludhiana (East)","227","033473","PUNJAB","Ludhiana","Mangat (64)","Department of Education","Rural","03","884458","-379900",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940358","30.979130000000001","75.914640000000006","3","36","141007","03090610703","GSSS MANGAT","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00227","Ludhiana (East)","227","033473","PUNJAB","Ludhiana","Mangat (64)","Department of Education","Rural","03","884462","-379921",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934267","30.658518000000001","76.039598999999995","3","36","141413","03090203102","GMS JANDALI","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033268","PUNJAB","Ludhiana","Jandali (206)","Department of Education","Rural","03","885918","-375571",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937094","30.803622000000001","76.040142000000003","3","36","141421","03090206603","MUNICIPAL CO-EDU PRIMARY SHL","3","1","3","2","Primary","Co-education","03","041","00226","Payal","226","800194","PUNJAB","Ludhiana","Doraha (M Cl)","Local Body","Urban","03","885925","-377538",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937098","30.803819000000001","76.039225000000002","3","36","141421","03090206602","SHAKTI PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00226","Payal","226","800194","PUNJAB","Ludhiana","Doraha (M Cl)","Pvt. Unaided (Recognized)","Urban","03","885914","-377541",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937474","30.824542000000001","76.038898000000003","3","36","141418","03090205107","GPS RAMPUR COLONY","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033361","PUNJAB","Ludhiana","Rampur (249)","Department of Education","Rural","03","885910","-377822",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937956","30.852032000000001","76.039182999999994","3","36","141112","03090504801","GPS PANGLIAN","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033453","PUNJAB","Ludhiana","Panglian (218)","Department of Education","Rural","03","885914","-378195",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939088","30.908449999999998","76.039129000000003","3","36","141126","03090608401","GPS KAROR","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033408","PUNJAB","Ludhiana","Karaur (193)","Department of Education","Rural","03","885913","-378961",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936249","30.752866999999998","76.034273999999996","3","36","141416","03090205401","GPS SHAHPUR","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033339","PUNJAB","Ludhiana","Shahpur (239)","Department of Education","Rural","03","885856","-376850",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936251","30.753125000000001","76.033866000000003","3","36","141416","03090205402","GSSS SHAHPUR","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00226","Payal","226","033339","PUNJAB","Ludhiana","Shahpur (239)","Department of Education","Rural","03","885852","-376853",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936984","30.798556999999999","76.035056999999995","3","36","141421","03090206402","DASMESH MODEL SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00226","Payal","226","800194","PUNJAB","Ludhiana","Doraha (M Cl)","Pvt. Unaided (Recognized)","Urban","03","885865","-377469",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937050","30.801718999999999","76.034160999999997","3","36","141421","03090206008","SRI GURU HARKRISHAN PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00226","Payal","226","800194","PUNJAB","Ludhiana","Doraha (M Cl)","Pvt. Unaided (Recognized)","Urban","03","885855","-377512",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938122","30.860451000000001","76.034594999999996","3","36","141112","03090502301","GPS HEERAN","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033451","PUNJAB","Ludhiana","Hiran (217)","Department of Education","Rural","03","885860","-378309",""
