"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stname","esriFieldTypeString","State","30","935658","30.724046000000001","76.175228000000004","3","36","141412","03090405702","GSSS LIBRA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00225","Khanna","225","033203","PUNJAB","Ludhiana","Libra (325)","Department of Education","Rural","03","887499","-376459"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dtname","esriFieldTypeString","District","50","939015","30.904005999999999","76.175242999999995","3","36","141115","03090700101","GPS Adhiana","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033078","PUNJAB","Ludhiana","Adhiana (77)","Department of Education","Rural","03","887499","-378901"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilname","esriFieldTypeString","Village","50","935316","30.707356000000001","76.221117000000007","3","36","141401","03090411201","GPS KHANNA NO.V","1","1","3","2","Primary","Co-education","03","041","00225","Khanna","225","800191","PUNJAB","Ludhiana","Khanna (M Cl)","Department of Education","Urban","03","888033","-376233"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","management","esriFieldTypeString","Management","50","937787","30.843349","76.220971000000006","3","36","141114","03090702501","GPS Gehlewal","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033103","PUNJAB","Ludhiana","Gehlewal (106)","Department of Education","Rural","03","888032","-378077"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","location","esriFieldTypeString","Location","30","937488","30.825810000000001","76.262047999999993","3","36","141114","03090703601","GPS HEDON","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033135","PUNJAB","Ludhiana","Hedon (112)","Department of Education","Rural","03","888510","-377839"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","udise_stco","esriFieldTypeString","udise_stco","2","936913","30.793956999999999","76.251964000000001","3","36","141114","03091005701","GPS Sarwarpur","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033174","PUNJAB","Ludhiana","Sarwarpur (117)","Department of Education","Rural","03","888393","-377407"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938942","30.901054999999999","76.251321000000004","3","36","141121","03090709001","GPS SEHJO MAJRA","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033074","PUNJAB","Ludhiana","Sehjo Majra (73)","Department of Education","Rural","03","888385","-378860"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934674","30.678699999999999","76.2911","3","30","147301","03080209602","ADARSH PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","040","00222","Amloh","222","032887","PUNJAB","Fatehgarh Sahib","Nasrali (63)","Pvt. Unaided (Recognized)","Urban","03","888849","-375845"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934842","30.687562","76.290481","3","36","141401","03090401201","GPS BASTI BAZIGAR BHADLA","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033191","PUNJAB","Ludhiana","Bhadla Nicha (213)","Department of Education","Rural","03","888841","-375965"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934964","30.692171999999999","76.291775999999999","3","36","141401","03090401202","GPS BHADLA","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033191","PUNJAB","Ludhiana","Bhadla Nicha (213)","Department of Education","Rural","03","888856","-376027"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934976","30.69256","76.292176999999995","3","36","141401","03090401203","GHS BHADLA NEECHA","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00225","Khanna","225","033190","PUNJAB","Ludhiana","Bhadla Uncha (212)","Department of Education","Rural","03","888861","-376033"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939172","30.913018000000001","76.290075999999999","3","36","141121","03090703501","GPS Hasanpur","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033601","PUNJAB","Ludhiana","Hassanpur (297)","Department of Education","Rural","03","888837","-379023"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935502","30.716873","76.182888000000005","3","36","141412","03090400801","GPS BAHO MAJRA","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033201","PUNJAB","Ludhiana","Bahu Majra (327)","Department of Education","Rural","03","887588","-376362"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937128","30.805264999999999","76.185467000000003","3","36","141114","03091005203","SAINT KABIR PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00224","Samrala","224","033143","PUNJAB","Ludhiana","Rajewal (121)","Pvt. Unaided (Recognized)","Rural","03","887618","-377560"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938605","30.883845000000001","76.185062000000002","3","36","141115","03090702801","GPS GARHI TARKHANA NO.1","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033090","PUNJAB","Ludhiana","Garhi Tarkhana (79)","Department of Education","Rural","03","887613","-378627"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938613","30.884457999999999","76.184477000000001","3","36","141115","03090702803","GHS GARHI TARKHANA NO I\n","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00224","Samrala","224","033090","PUNJAB","Ludhiana","Garhi Tarkhana (79)","Department of Education","Rural","03","887606","-378635"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939196","30.914111999999999","76.182880999999995","3","36","141115","03090711303","SACRED HEART CONVENT SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00224","Samrala","224","800189","PUNJAB","Ludhiana","Machhiwara (NP)","Pvt. Unaided (Recognized)","Urban","03","887588","-379038"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935022","30.694482000000001","76.103088999999997","3","36","141414","03090403401","GPS GHURALA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033328","PUNJAB","Ludhiana","Ghurala (252)","Department of Education","Rural","03","886658","-376059"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935104","30.698005999999999","76.193899000000002","3","36","141401","03090406101","GPS MAJRI","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033199","PUNJAB","Ludhiana","Majri (238)","Department of Education","Rural","03","887716","-376106"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936995","30.798916999999999","76.194092999999995","3","36","141114","03091005202","GSSS RAJEWAL KULEWAL","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00224","Samrala","224","033142","PUNJAB","Ludhiana","Kulewal (122)","Department of Education","Rural","03","887718","-377474"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937020","30.8001","76.194592999999998","3","36","141114","03091005201","GPS Rajewal Kulewal","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033142","PUNJAB","Ludhiana","Kulewal (122)","Department of Education","Rural","03","887724","-377490"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937589","30.831823","76.193095","3","36","141114","03091007203","GSSS SAMRALA G","1","5","2","2","Up. Pr. Secondary and Higher Sec","Girls","03","041","00224","Samrala","224","800190","PUNJAB","Ludhiana","Samrala (M Cl)","Department of Education","Urban","03","887707","-377921"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937640","30.834658999999998","76.193017999999995","3","36","141114","03091007201","JEEWANPREET PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00224","Samrala","224","800190","PUNJAB","Ludhiana","Samrala (M Cl)","Pvt. Unaided (Recognized)","Urban","03","887706","-377959"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937662","30.836103000000001","76.194433000000004","3","36","141114","03091007101","SAINT VISHAV KARMA CONVENT SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00224","Samrala","224","800190","PUNJAB","Ludhiana","Samrala (M Cl)","Pvt. Unaided (Recognized)","Urban","03","887722","-377979"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935479","30.715800000000002","76.284400000000005","3","30","147301","03080209805","VIVEKA NAND PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00225","Khanna","225","033182","PUNJAB","Ludhiana","Malakpur (208)","Pvt. Unaided (Recognized)","Urban","03","888771","-376347"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935490","30.716087000000002","76.284406000000004","3","36","141401","03090408001","GPS SAHIBPURA","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033182","PUNJAB","Ludhiana","Malakpur (208)","Department of Education","Rural","03","888771","-376351"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936506","30.767668","76.283822000000001","3","36","141417","03091002701","GPS Goslan","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033176","PUNJAB","Ludhiana","Goslan (174)","Department of Education","Rural","03","888764","-377051"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936936","30.795856000000001","76.285432","3","30","141801","03080500701","GPS BARWALI KALAN","1","1","3","1","Primary","Co-education","03","040","00223","Khamanon","223","032941","PUNJAB","Fatehgarh Sahib","Barwali Kalan (114)","Department of Education","Rural","03","888783","-377433"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935593","30.721900000000002","76.270799999999994","3","30","147301","03080211504","SHAHEED BHAGAT SINGH MEM. PUBLIC SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00225","Khanna","225","033183","PUNJAB","Ludhiana","Ramgarh (216)","Pvt. Unaided (Recognized)","Urban","03","888612","-376430"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936070","30.743054999999998","76.271608000000001","3","36","141417","03091002901","GPS Jalanpur","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033178","PUNJAB","Ludhiana","Jalanpur (207)","Department of Education","Rural","03","888621","-376717"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936769","30.785955000000001","76.272225000000006","3","30","141801","03080500801","GPS BARWALI KHURD","1","1","3","1","Primary","Co-education","03","040","00223","Khamanon","223","032940","PUNJAB","Fatehgarh Sahib","Barwali Khurd (115)","Department of Education","Rural","03","888629","-377299"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938852","30.896280000000001","76.270666000000006","3","36","141121","03090707801","GPS POWAT","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033071","PUNJAB","Ludhiana","Powat (72)","Department of Education","Rural","03","888610","-378796"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936396","30.760536999999999","76.269633999999996","3","36","141417","03091004501","GPS Manupur","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033175","PUNJAB","Ludhiana","Manupur (173)","Department of Education","Rural","03","888598","-376954"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938828","30.895330000000001","76.269953000000001","3","36","141121","03090707802","GHS POWAT","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00224","Samrala","224","033071","PUNJAB","Ludhiana","Powat (72)","Department of Education","Rural","03","888602","-378783"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935159","30.700364","76.243437999999998","3","36","141401","03090407602","SACRED HEART SEN. SEC. SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","033194","PUNJAB","Ludhiana","Rattanheri (220)","Pvt. Unaided (Recognized)","Rural","03","888293","-376138"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934612","30.675999999999998","76.303200000000004","3","30","147301","03080209807","GPS PREM NAGAR","1","1","3","2","Primary","Co-education","03","040","00222","Amloh","222","800187","PUNJAB","Fatehgarh Sahib","Gobindgarh (M Cl + OG)","Department of Education","Urban","03","888990","-375808"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936110","30.744675999999998","76.301593999999994","3","30","141411","03080501402","GSSS BHARI","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","040","00223","Khamanon","223","032909","PUNJAB","Fatehgarh Sahib","Bhari (195)","Department of Education","Rural","03","888971","-376739"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936111","30.744700999999999","76.303321999999994","3","30","141411","03080501401","GPS BHARI","1","1","3","1","Primary","Co-education","03","040","00223","Khamanon","223","032909","PUNJAB","Fatehgarh Sahib","Bhari (195)","Department of Education","Rural","03","888991","-376739"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936700","30.781858","76.302387999999993","3","30","141411","03080502101","GPS CHARRI","1","1","3","1","Primary","Co-education","03","040","00223","Khamanon","223","032939","PUNJAB","Fatehgarh Sahib","Chari (323)","Department of Education","Rural","03","888980","-377243"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936430","30.763123","76.239323999999996","3","36","141417","03091005801","GPS SEH","1","1","3","1","Primary","Co-education","03","041","00224","Samrala","224","033171","PUNJAB","Ludhiana","Seh (171)","Department of Education","Rural","03","888245","-376989"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935958","30.737335000000002","76.137011999999999","3","36","141401","03090402901","GPS GAGAR MAJRA","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033207","PUNJAB","Ludhiana","Gaggar Majra (230)","Department of Education","Rural","03","887053","-376639"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936977","30.798081","76.136206000000001","3","36","141114","03091002002","AKAL ACADAMY","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00224","Samrala","224","033146","PUNJAB","Ludhiana","Dhindsa (136)","Pvt. Unaided (Recognized)","Rural","03","887044","-377463"
