"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dtname","esriFieldTypeString","District","50","923105","30.245367000000002","75.916573999999997","3","43","148001","03160903602","GMS KHURANA","1","4","3","1","Upper Primary only","Co-education","03","053","00271","Sangrur","271","039753","PUNJAB","Sangrur","Khurana (40)","Department of Education","Rural","03","884485","-369988"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilname","esriFieldTypeString","Village","50","923277","30.251411999999998","75.788514000000006","3","43","148002","03160908501","GPS BADRUKHAN","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039772","PUNJAB","Sangrur","Badrukhan (16)","Department of Education","Rural","03","882993","-370069"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","management","esriFieldTypeString","Management","50","922364","30.217143","75.779777999999993","3","43","148002","03160903202","GPS UBHAWAL BRANCH","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039779","PUNJAB","Sangrur","Ubhawal (6)","Department of Education","Rural","03","882891","-369607"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","location","esriFieldTypeString","Location","30","922367","30.217289999999998","75.779094000000001","3","43","148002","03160903203","GSSS UBHAWAL","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00271","Sangrur","271","039779","PUNJAB","Sangrur","Ubhawal (6)","Department of Education","Rural","03","882883","-369609"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","udise_stco","esriFieldTypeString","udise_stco","2","922368","30.217289999999998","75.779094000000001","3","43","148002","03160903201","GPS UBHAWAL","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039779","PUNJAB","Sangrur","Ubhawal (6)","Department of Education","Rural","03","882883","-369609"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924409","30.287835000000001","75.778626000000003","3","43","148034","03160900901","GPS LIDDRAN","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039776","PUNJAB","Sangrur","Lidran (17)","Department of Education","Rural","03","882878","-370560"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922742","30.231078","75.867767999999998","3","43","148001","03160904904","NAGAN BABA SAHIB DASS PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","053","00271","Sangrur","271","039751","PUNJAB","Sangrur","Sohian (39)","Pvt. Unaided (Recognized)","Rural","03","883916","-369795"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922764","30.231894","75.867746999999994","3","43","148001","03160904903","SEWA DAL PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00271","Sangrur","271","039751","PUNJAB","Sangrur","Sohian (39)","Pvt. Unaided (Recognized)","Rural","03","883916","-369806"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923339","30.253937000000001","75.867215000000002","3","43","148002","03160904701","GPS MANGWAL","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039764","PUNJAB","Sangrur","Mangwal (35)","Department of Education","Rural","03","883910","-370103"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922998","30.241755000000001","75.832657999999995","3","43","148001","03160905701","GPS ANAJ MANDI SANGRUR","1","1","3","2","Primary","Co-education","03","053","00271","Sangrur","271","800273","PUNJAB","Sangrur","Sangrur (M Cl)","Department of Education","Urban","03","883507","-369939"
