"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y","exceededTransferLimit"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939223","30.915381","75.852152000000004","3","36","141008","03090513701","GPS LAKKAR BAZAAR","1","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110467","-47382",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939490","30.925397","75.852154999999996","3","36","141008","03090618403","S.D.P. COLLEGIATE GIRLS SEN. SEC. SCHOOL","5","11","3","2","Higher Secondary only/Jr. College","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110467","-47399",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939547","30.927423999999998","75.852159999999998","3","36","141008","03090618402","ADARSH VIDYALYA GANDHI NAGAR","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110467","-47402",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940674","31.018626000000001","75.852721000000003","3","34","144410","03040805301","GPS FATEHGARH LAKHA","1","1","3","1","Primary","Co-education","03","037","00211","Phillaur","211","030116","PUNJAB","Jalandhar","Fatehgarh  Lakha  (158)","Department of Education","Rural","03","110468","-47557",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938151","30.861722","75.864739","3","36","141003","03090511820","D.G.S.G. PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110485","-47291",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938235","30.865421000000001","75.864841999999996","3","36","141003","03090507802","GMS SHIMLAPURI","1","4","3","2","Upper Primary only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110485","-47297",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938237","30.865452999999999","75.864873000000003","3","36","141003","03090507801","GPS SHIMLAPURI","1","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110485","-47297",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938865","30.896896999999999","75.865246999999997","3","36","141003","03090510631","SMT. SATYA WATI OSWAL VIDYA MANDIR SEN. SEC. SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110486","-47350",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938993","30.903037000000001","75.865450999999993","3","36","141008","03090510617","SHRI GURU VIRJA NAND VIDYALYA","5","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110486","-47361",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939049","30.906281","75.865139999999997","3","36","141008","03090509713","DR. AVM SEN SEC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110486","-47366",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939093","30.908757999999999","75.864908999999997","3","36","141008","03090509906","ST THOMAS SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110485","-47371",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939581","30.929233","75.865370999999996","3","36","141007","03090615114","NEW BHARAT MODEL SCHOOL","5","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110486","-47405",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939582","30.929234000000001","75.865371999999994","3","36","141007","03090617125","NEW BHARAT MODEL SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110486","-47405",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939642","30.931730000000002","75.865300000000005","3","36","141007","03090617620","RABINDER NATH TAGORE SEN.SEC.SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110486","-47410",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939670","30.93271","75.86497","3","36","141007","03090617519","AMBICA PUBLIC HIGH SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110485","-47411",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940315","30.973929999999999","75.865106999999995","3","36","141001","03090614710","V.V.M SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00227","Ludhiana (East)","227","033479","PUNJAB","Ludhiana","Nurwala (81)","Pvt. Unaided (Recognized)","Urban","03","110486","-47481",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938016","30.855699000000001","75.590226999999999","3","36","142025","03091108301","GPS TALWANDI KALAN","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033805","PUNJAB","Ludhiana","Talwandi Kalan (72)","Department of Education","Rural","03","110085","-47281",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938109","30.859940000000002","75.591789000000006","3","36","142025","03091108303","M.L.D.P SEN.SEC.. SCHOOL TALWANDI KALAN","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00230","Jagraon","230","033805","PUNJAB","Ludhiana","Talwandi Kalan (72)","Pvt. Unaided (Recognized)","Rural","03","110088","-47288",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936644","30.777062999999998","75.641745999999998","3","36","141104","03091202305","GHG MODEL SCHOOL GURUSAR SUDHAR","5","2","3","1","Primary with Upper Primary","Co-education","03","041","00229","Raikot","229","033683","PUNJAB","Ludhiana","Sudhar (90)","Pvt. Unaided (Recognized)","Rural","03","110160","-47147",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937287","30.812764000000001","75.642653999999993","3","36","141422","03091201903","GURU HARGOBIND PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033673","PUNJAB","Ludhiana","Raqba (79)","Pvt. Unaided (Recognized)","Rural","03","110162","-47208",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939819","30.939682999999999","75.642938000000001","3","36","141110","03091101702","NEW G.M.T PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00230","Jagraon","230","033812","PUNJAB","Ludhiana","Bhatha Dhua (3)","Pvt. Unaided (Recognized)","Rural","03","110162","-47423",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937713","30.839400000000001","75.65728","3","36","141101","03090511404","M.S ADARSH PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800197","PUNJAB","Ludhiana","Mullanpur Dakha (NP)","Pvt. Unaided (Recognized)","Urban","03","110183","-47253",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936388","30.759768999999999","75.683734999999999","3","36","141105","03091200102","GHS ABUWAL","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00229","Raikot","229","033704","PUNJAB","Ludhiana","Abuwal (92)","Department of Education","Rural","03","110222","-47118",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936390","30.759869999999999","75.683002999999999","3","36","141105","03091200101","GPS ABUWAL","1","1","3","1","Primary","Co-education","03","041","00229","Raikot","229","033704","PUNJAB","Ludhiana","Abuwal (92)","Department of Education","Rural","03","110220","-47118",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940873","31.038889000000001","75.684721999999994","3","34","144039","03040906701","GPS RAWAN","1","1","3","1","Primary","Co-education","03","037","00211","Phillaur","211","030043","PUNJAB","Jalandhar","Ranwan (113)","Department of Education","Rural","03","110223","-47592",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936325","30.756857","75.643666999999994","3","36","141104","03091200302","GHS AKALGARH\n","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00229","Raikot","229","033719","PUNJAB","Ludhiana","Akalgarh (374)","Department of Education","Rural","03","110163","-47113",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936334","30.757256000000002","75.643827000000002","3","36","141104","03091201602","GMS NEW ABADI AKALGARH","1","4","3","1","Upper Primary only","Co-education","03","041","00229","Raikot","229","033719","PUNJAB","Ludhiana","Akalgarh (374)","Department of Education","Rural","03","110163","-47114",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936360","30.758423000000001","75.643901999999997","3","36","141104","03091200301","GPS AKALGARH","1","1","3","1","Primary","Co-education","03","041","00229","Raikot","229","033719","PUNJAB","Ludhiana","Akalgarh (374)","Department of Education","Rural","03","110164","-47116",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937346","30.816865","75.797291000000001","3","36","142022","03090801902","GMS DOLON KHURD","1","4","3","1","Upper Primary only","Co-education","03","041","00228","Ludhiana (West)","228","033567","PUNJAB","Ludhiana","Dolon Khurd (287)","Department of Education","Rural","03","110387","-47215",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937351","30.817069","75.797595999999999","3","36","142022","03090801901","GPS DOLON KHURD","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033567","PUNJAB","Ludhiana","Dolon Khurd (287)","Department of Education","Rural","03","110387","-47215",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938273","30.866468999999999","75.797317000000007","3","36","142022","03090501405","SRI GUR RAM DAS CONVENT SCHOOL\n","5","2","3","1","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","033588","PUNJAB","Ludhiana","Dad (279)","Pvt. Unaided (Recognized)","Rural","03","110387","-47299",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938460","30.875215000000001","75.797165000000007","3","36","142027","03090500209","NEW MODEL SCHOOL","5","2","3","1","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Rural","03","110387","-47314",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938582","30.882307000000001","75.797078999999997","3","36","141013","03090510717","SWAMI VIVEKA NAND PUBLIC SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110387","-47326",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938583","30.882317","75.797095999999996","3","36","141012","03090510502","SWAMI VIVEKANAND SEN. SEC. SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110387","-47326",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940762","31.024488000000002","75.797464000000005","3","34","144410","03040803401","GPS GARHA","1","1","3","1","Primary","Co-education","03","037","00211","Phillaur","211","030110","PUNJAB","Jalandhar","Garha (152)","Department of Education","Rural","03","110387","-47567",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940930","31.043301","75.797123999999997","3","34","144410","03040809302","DRV DAV Centenary Public School Phillaur","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","037","00211","Phillaur","211","030148","PUNJAB","Jalandhar","Saifabad (136)","Pvt. Unaided (Recognized)","Rural","03","110387","-47599",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940931","31.043301","75.797123999999997","3","34","144410","03040809304","DRV DAV CENTENARY COLLEGIATE SR SEC SCHOOL PHILLAUR","5","11","3","1","Higher Secondary only/Jr. College","Co-education","03","037","00211","Phillaur","211","030148","PUNJAB","Jalandhar","Saifabad (136)","Pvt. Unaided (Recognized)","Rural","03","110387","-47599",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940977","31.047346000000001","75.797595999999999","3","34","144410","03040800801","GPS BACHHOWAL","1","1","3","1","Primary","Co-education","03","037","00211","Phillaur","211","030149","PUNJAB","Jalandhar","Bachhowal (137)","Department of Education","Rural","03","110387","-47606",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938306","30.867697","75.851800999999995","3","36","141013","03090508302","GMS DUGRI","1","4","3","2","Upper Primary only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110466","-47301",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938618","30.885014000000002","75.851096999999996","3","36","141002","03090508510","MANMOHAN SAINI PUBLIC SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110465","-47330",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938661","30.887326999999999","75.851618999999999","3","36","141002","03090508509","ATAM PUBLIC SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110466","-47334",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938760","30.891487999999999","75.851664","3","36","141001","03090509406","DHAMI MODEL SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110466","-47341",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938774","30.892424999999999","75.851799","3","36","141003","03090508620","G N CO.EDU HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110466","-47343",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939216","30.915132","75.851641999999998","3","36","141008","03090508103","GSSS MULTIPURPOSE","1","5","3","2","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110466","-47381",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939417","30.922364000000002","75.851159999999993","3","36","141008","03090616702","SHRI OM PARKASH GUPTA SDP MODEL SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110465","-47394",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939535","30.926894000000001","75.851348999999999","3","36","141008","03090618401","BHARTI BAL VIDYA MANDIR GANDHI NAGAR","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110466","-47401",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939697","30.933631999999999","75.851847000000006","3","36","141008","03090615508","DURGA MODEL SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110466","-47413",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936782","30.786702999999999","75.849309000000005","3","36","141116","03090501801","GPS DULAIN","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033575","PUNJAB","Ludhiana","Doleh (271)","Department of Education","Rural","03","110463","-47164",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938130","30.860886000000001","75.849570999999997","3","36","141013","03090506204","GURU TEG BAHADUR SER SEC. SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033675","PUNJAB","Ludhiana","Gill (CT)","Pvt. Unaided (Recognized)","Rural","03","110463","-47289",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938379","30.870550000000001","75.849633999999995","3","36","141013","03090506201","K.S PUBLIC SCHOOL DUGRI","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110463","-47306",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939061","30.907063999999998","75.849932999999993","3","36","141001","03090615001","GPS JAGRAON BRIDGE","1","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110464","-47368",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939063","30.907126999999999","75.850065999999998","3","36","141001","03090615002","GSSS JAGRAON BRIDGE","1","5","3","2","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110464","-47368",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939343","30.919810999999999","75.849202000000005","3","36","141008","03090508115","MASTER TARA SINGH MEMORIAL SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110463","-47389",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940823","31.031461","75.849480999999997","3","34","144410","03040805201","GPS KATPALON","1","1","3","1","Primary","Co-education","03","037","00211","Phillaur","211","030132","PUNJAB","Jalandhar","Kat Palon (160)","Department of Education","Rural","03","110463","-47579",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936499","30.767220999999999","75.850262999999998","3","36","141118","03090105801","GPS SAYAN KHURD\n","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033529","PUNJAB","Ludhiana","Saya Khurd (317)","Department of Education","Rural","03","110464","-47131",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938800","30.894003000000001","75.850648000000007","3","36","141003","03090508606","MAHAVIR MODEL HIGH SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110465","-47346",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939339","30.919695000000001","75.850219999999993","3","36","141008","03090508210","MASTER TARA SINGH MEMORIAL COLLEGIATE SR. SEC. PUBLIC SCHOOL","5","10","2","2","Secondary with Higher Secondary","Girls","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110464","-47389",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939351","30.920000999999999","75.850119000000007","3","36","141008","03090619601","GPS COMMITTEE BAGH","1","1","3","2","Primary","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Department of Education","Urban","03","110464","-47390",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939474","30.924520999999999","75.850311000000005","3","36","141008","03090615513","RAVINDRA MEMORIAL PUBLIC SCHOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00228","Ludhiana (West)","228","800196","PUNJAB","Ludhiana","Ludhiana (M Corp.)","Pvt. Unaided (Recognized)","Urban","03","110464","-47397",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940122","30.956281000000001","75.656608000000006","3","36","141110","03091109001","GPS WALIPUR KALAN","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033814","PUNJAB","Ludhiana","Walipur Kalan (1)","Department of Education","Rural","03","110182","-47451",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941038","31.052350000000001","75.655529999999999","3","34","144036","03040901818","GURU TEG BAHADUR PUBLIC SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","037","00211","Phillaur","211","030044","PUNJAB","Jalandhar","Bilga (102)","Pvt. Unaided (Recognized)","Urban","03","110180","-47615",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937641","30.834693000000001","75.668992000000003","3","36","141101","03091200202","AJITSAR KHALSA SEN.SEC.SCHOOL","4","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","033599","PUNJAB","Ludhiana","Jangpur (80J)","Government Aided","Rural","03","110200","-47245",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937837","30.845489000000001","75.669015999999999","3","36","141101","03090511301","BAL FULJHARRI SCHOOL","5","2","3","2","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","800197","PUNJAB","Ludhiana","Mullanpur Dakha (NP)","Pvt. Unaided (Recognized)","Urban","03","110200","-47263",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938033","30.856451","75.668225000000007","3","36","141101","03090504303","GURU NANAK PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","800197","PUNJAB","Ludhiana","Mullanpur Dakha (NP)","Pvt. Unaided (Recognized)","Rural","03","110199","-47282",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938925","30.900334999999998","75.667734999999993","3","36","141110","03090602401","GPS BHATTIAN","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033664","PUNJAB","Ludhiana","Changan (137)","Department of Education","Rural","03","110198","-47356",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939770","30.93721","75.668756999999999","3","36","141110","03091103802","GSSS HAMBRAN","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00228","Ludhiana (West)","228","033656","PUNJAB","Ludhiana","Hambran (2)","Department of Education","Rural","03","110200","-47419",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939837","30.940625000000001","75.669390000000007","3","36","141110","03091103801","GPS HAMBRAN","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033656","PUNJAB","Ludhiana","Hambran (2)","Department of Education","Rural","03","110201","-47425",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939859","30.941811999999999","75.669403000000003","3","36","141110","03091103804","NEW PUNJAB PUBLIC SEN SEC SCHOOL, HAMBRAN","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00228","Ludhiana (West)","228","033656","PUNJAB","Ludhiana","Hambran (2)","Pvt. Unaided (Recognized)","Rural","03","110201","-47427",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939862","30.94191","75.668835999999999","3","36","141110","03091103806","SATYA BHARTI ELEMENTARY SCHOOL, HAMBRAN","5","2","3","1","Primary with Upper Primary","Co-education","03","041","00228","Ludhiana (West)","228","033656","PUNJAB","Ludhiana","Hambran (2)","Pvt. Unaided (Recognized)","Rural","03","110200","-47427",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940973","31.047286","75.667336000000006","3","34","144039","03040901811","SHEELA RANI TANGRI DAV PUB SCHOOL,  BILGA JALANDHAR  ,144036(NOORMAHAL)","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","037","00211","Phillaur","211","030044","PUNJAB","Jalandhar","Bilga (102)","Pvt. Unaided (Recognized)","Urban","03","110198","-47606",""
