"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y","exceededTransferLimit"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919469","30.117540000000002","75.826486000000003","3","43","148028","03161206804","SHRI SURAJKUND SARVHITKARI VIDYA MANDIR","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Pvt. Unaided (Recognized)","Rural","03","55215","-23017",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905653","29.710899000000001","75.327900999999997","3","37","151506","03150500302","GHS ADAMKE","1","7","3","1","Upper Pr. and Secondary","Co-education","03","047","00247","Sardulgarh","247","035969","PUNJAB","Mansa","Adamke (168)","Department of Education","Rural","03","54852","-22675",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905498","29.705352999999999","75.864532999999994","6","61","125120","06100504324","GREEN VALLEY PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","06","078","00387","Tohana","387","800397","HARYANA","Fatehabad","Tohana (M Cl)","Pvt. Unaided (Recognized)","Urban","06","55242","-22670",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905808","29.715167999999998","75.865360999999993","6","61","125120","06100500901","GMSPS DAMKORA","1","1","3","1","Primary","Co-education","06","078","00387","Tohana","387","060382","HARYANA","Fatehabad","Damkora(98)","Department of Education","Rural","06","55243","-22679",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","909818","29.837225","75.737459000000001","3","37","151501","03150204302","GPS KAHANGARH","1","1","3","1","Primary","Co-education","03","047","00248","Budhlada","248","036012","PUNJAB","Mansa","Kahangarh (176)","Department of Education","Rural","03","55150","-22781",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910306","29.850532999999999","75.737643000000006","3","37","151501","03150204305","GURUKAUL CONVENT SCH KAHANGARH","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","047","00248","Budhlada","248","036039","PUNJAB","Mansa","Akbarpur Khudal (171)","Pvt. Unaided (Recognized)","Rural","03","55150","-22792",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","915806","29.986847000000001","75.738470000000007","3","43","148031","03161203104","GURU HARGOBIND PUBLIC SEN SEC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00273","Lehra","273","039880","PUNJAB","Sangrur","Fatehgarh (50)","Pvt. Unaided (Recognized)","Rural","03","55151","-22907",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917924","30.062387000000001","75.737650000000002","3","43","148028","03161203803","BABA PARANAND KANYA MAHAVIDYALAYA","5","3","2","1","Pr. with Up.Pr. Sec. and H.Sec.","Girls","03","053","00272","Sunam","272","039856","PUNJAB","Sangrur","Hambalbas (23)","Pvt. Unaided (Recognized)","Rural","03","55150","-22970",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","915869","29.988672000000001","75.736469999999997","3","43","148031","03161203103","AKAL ACADEMY FATEHGARH GANDUAN","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00273","Lehra","273","039880","PUNJAB","Sangrur","Fatehgarh (50)","Pvt. Unaided (Recognized)","Rural","03","55149","-22908",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908581","29.800326999999999","75.278103999999999","3","37","151506","03150501701","GPS JATANA KHURD","1","1","3","1","Primary","Co-education","03","047","00247","Sardulgarh","247","035941","PUNJAB","Mansa","Jatana Khurd (149)","Department of Education","Rural","03","54815","-22750",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914181","29.959819","75.279235","3","37","151503","03150400202","GPS AUTANWALI","1","1","3","1","Primary","Co-education","03","047","00249","Mansa","249","036115","PUNJAB","Mansa","Karamgarh Urf Autanwali (83)","Department of Education","Rural","03","54816","-22884",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918522","30.08419","75.278046000000003","3","28","151509","03140301101","GPS GHUMMAN KALAN","1","1","3","1","Primary","Co-education","03","046","00246","Talwandi Sabo","246","035882","PUNJAB","Bathinda","Ramgarh Ghuman (68)","Department of Education","Rural","03","54815","-22988",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","903788","29.65165","75.277387000000004","3","37","151507","03150502305","MUNSHI MEM PB KHAIRA KHURD","5","2","3","1","Primary with Upper Primary","Co-education","03","047","00247","Sardulgarh","247","035958","PUNJAB","Mansa","Khaira Khurd (197)","Pvt. Unaided (Recognized)","Rural","03","54815","-22625",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","903791","29.651736","75.276403999999999","3","37","151507","03150502302","GPS KHAIRA KHURD","1","1","3","1","Primary","Co-education","03","047","00247","Sardulgarh","247","035958","PUNJAB","Mansa","Khaira Khurd (197)","Department of Education","Rural","03","54814","-22625",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","906630","29.743196000000001","75.277247000000003","3","37","151507","03150503403","GPS BRANCH DHANI PHUS MANDI","1","1","3","1","Primary","Co-education","03","047","00247","Sardulgarh","247","035944","PUNJAB","Mansa","Mirpur Khurd (182)","Department of Education","Rural","03","54815","-22702",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910048","29.843225","75.275693000000004","3","37","151506","03150300902","GPS BURJ BHALAI KE","1","1","3","1","Primary","Co-education","03","047","00247","Sardulgarh","247","035932","PUNJAB","Mansa","Burj Bhalai (102)","Department of Education","Rural","03","54814","-22786",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904421","29.672173999999998","75.237201999999996","3","37","151507","03150505302","ST MEERA CON SCH SDGH WNO.","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","047","00247","Sardulgarh","247","800232","PUNJAB","Mansa","Sardulgarh (NP)","Pvt. Unaided (Recognized)","Urban","03","54786","-22642",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904783","29.682936000000002","75.238033999999999","3","37","151507","03150504402","GENIUS PUB SCH. SDGH","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","047","00247","Sardulgarh","247","800232","PUNJAB","Mansa","Sardulgarh (NP)","Pvt. Unaided (Recognized)","Urban","03","54786","-22651",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905247","29.696977","75.237958000000006","3","37","151507","03150504201","GSS BOYS SARDULGARH","1","5","3","2","Up. Pr. Secondary and Higher Sec","Co-education","03","047","00247","Sardulgarh","247","800232","PUNJAB","Mansa","Sardulgarh (NP)","Department of Education","Urban","03","54786","-22663",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905259","29.697336","75.237851000000006","3","37","151507","03150505501","GOVERNMENT PRIMARY SCHOOL CO EDUCATION SARDULGARH","1","1","3","2","Primary","Co-education","03","047","00247","Sardulgarh","247","800232","PUNJAB","Mansa","Sardulgarh (NP)","Department of Education","Urban","03","54786","-22664",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904987","29.689070999999998","75.236497","3","37","151507","03150504304","GIAN DEEP SEC SCH SDGH WNO.","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","047","00247","Sardulgarh","247","800232","PUNJAB","Mansa","Sardulgarh (NP)","Pvt. Unaided (Recognized)","Urban","03","54785","-22657",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905105","29.692475999999999","75.236681000000004","3","37","151507","03150505404","GSS GIRLS SARDULGARH","1","5","2","2","Up. Pr. Secondary and Higher Sec","Girls","03","047","00247","Sardulgarh","247","800232","PUNJAB","Mansa","Sardulgarh (NP)","Department of Education","Urban","03","54785","-22659",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905236","29.696722000000001","75.236372000000003","3","37","151507","03150504202","GPS BOYS SARDULGARH","1","1","1","2","Primary","Boys","03","047","00247","Sardulgarh","247","800232","PUNJAB","Mansa","Sardulgarh (NP)","Department of Education","Urban","03","54785","-22663",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908614","29.80132","75.235826000000003","3","37","151506","03150502502","GPS KUSLA","1","1","3","1","Primary","Co-education","03","047","00247","Sardulgarh","247","035929","PUNJAB","Mansa","Kusla (100)","Department of Education","Rural","03","54785","-22751",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908616","29.801349999999999","75.235731999999999","3","37","151506","03150502501","SHAHEED NAIK NIRMAL SINGH GSS KUSLA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","047","00247","Sardulgarh","247","035929","PUNJAB","Mansa","Kusla (100)","Department of Education","Rural","03","54785","-22751",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","902988","29.622456","75.722459999999998","6","61","125106","06100202001","GPS KANI KHERI","1","1","3","1","Primary","Co-education","06","078","00388","Fatehabad","388","060413","HARYANA","Fatehabad","Lehrian(73)","Department of Education","Rural","06","55139","-22601",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","903173","29.629716999999999","75.721616999999995","6","61","125111","06100202204","GILLY MUNDY MEM. COMM. SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","06","078","00387","Tohana","387","060429","HARYANA","Fatehabad","Kheri Rohan(74)","Pvt. Unaided (Recognized)","Rural","06","55138","-22607",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","903371","29.636702","75.722550999999996","6","61","125106","06100501901","GPS JAPTEWALA","1","1","3","1","Primary","Co-education","06","078","00387","Tohana","387","060429","HARYANA","Fatehabad","Kheri Rohan(74)","Department of Education","Rural","06","55139","-22613",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","906252","29.730015000000002","75.715316999999999","6","61","125106","06100702305","GURU GOBIND SINGH HIGH SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","06","078","00387","Tohana","387","060352","HARYANA","Fatehabad","Musa Khera(218)","Pvt. Unaided (Recognized)","Rural","06","55134","-22691",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905196","29.695450999999998","75.739867000000004","6","61","125106","06100702201","GMSPS DIWANA","1","1","3","1","Primary","Co-education","06","078","00387","Tohana","387","060363","HARYANA","Fatehabad","Diwana(190)","Department of Education","Rural","06","55152","-22662",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908790","29.806063000000002","75.740024000000005","6","61","125133","06104100455","SWAMI DAYANAND MODEL SCHOOL SIDHANI","5","2","3","1","Primary with Upper Primary","Co-education","06","078","00387","Tohana","387","060327","HARYANA","Fatehabad","Sidhani(215)","Pvt. Unaided (Recognized)","Rural","06","55152","-22755",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910257","29.849342","75.739102000000003","3","37","151501","03150204307","GYAN SAGAR CONVENT SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","047","00248","Budhlada","248","036012","PUNJAB","Mansa","Kahangarh (176)","Pvt. Unaided (Recognized)","Rural","03","55151","-22791",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","907799","29.778276000000002","75.721273999999994","6","61","125133","06100701201","GMSPS CHANDPURA","1","1","3","1","Primary","Co-education","06","078","00387","Tohana","387","060349","HARYANA","Fatehabad","Chandpura(111)","Department of Education","Rural","06","55138","-22731",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905057","29.691019000000001","75.234665000000007","3","37","151507","03150504602","MOTHER CHHANKAUR SR.SEC. SCHOOL.","5","10","3","2","Secondary with Higher Secondary","Co-education","03","047","00247","Sardulgarh","247","800232","PUNJAB","Mansa","Sardulgarh (NP)","Pvt. Unaided (Recognized)","Urban","03","54784","-22658",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904573","29.676898000000001","75.287683999999999","3","37","151507","03150502001","GPS KAURIWARA","1","1","3","1","Primary","Co-education","03","047","00247","Sardulgarh","247","035965","PUNJAB","Mansa","Kauriwala (196)","Department of Education","Rural","03","54822","-22646",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905825","29.715412000000001","75.287605999999997","3","37","151507","03150503002","GPS MIRPUR KALAN","1","1","3","1","Primary","Co-education","03","047","00247","Sardulgarh","247","035968","PUNJAB","Mansa","Mirpur Kalan (181)","Department of Education","Rural","03","54822","-22679",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917266","30.039476000000001","75.288853000000003","3","37","151508","03150400702","GPS KOTLI KALAN","1","1","3","1","Primary","Co-education","03","047","00249","Mansa","249","036125","PUNJAB","Mansa","Kotli kalan (9)","Department of Education","Rural","03","54823","-22951",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905044","29.690631","75.234438999999995","3","37","151507","03150504601","DASMESH SARVHITKARI VIDYA MANDIR SARDULGARH","5","2","3","2","Primary with Upper Primary","Co-education","03","047","00247","Sardulgarh","247","800232","PUNJAB","Mansa","Sardulgarh (NP)","Pvt. Unaided (Recognized)","Urban","03","54784","-22658",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905115","29.692871","75.234386000000001","3","37","151507","03150505002","SHIVALIK PB SCH SDGH","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","047","00247","Sardulgarh","247","800232","PUNJAB","Mansa","Sardulgarh (NP)","Pvt. Unaided (Recognized)","Urban","03","54784","-22660",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905182","29.694970999999999","75.234406000000007","3","37","151507","03150505101","GPS GIRLS SARDULGARH","1","1","2","2","Primary","Girls","03","047","00247","Sardulgarh","247","800232","PUNJAB","Mansa","Sardulgarh (NP)","Department of Education","Urban","03","54784","-22662",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904620","29.678633999999999","75.720585","6","61","125106","06100501101","GPS DHARSUL KALAN","1","1","1","1","Primary","Boys","06","078","00387","Tohana","387","060362","HARYANA","Fatehabad","Dharsul Kalan(192)","Department of Education","Rural","06","55138","-22648",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904663","29.679656000000001","75.720710999999994","6","61","125106","06100501202","GGMS DHARSUL KHURD","1","4","2","1","Upper Primary only","Girls","06","078","00387","Tohana","387","060362","HARYANA","Fatehabad","Dharsul Kalan(192)","Department of Education","Rural","06","55138","-22649",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904970","29.688357","75.741532000000007","6","61","125106","06100702202","GHS DIWANA","1","7","3","1","Upper Pr. and Secondary","Co-education","06","078","00387","Tohana","387","060363","HARYANA","Fatehabad","Diwana(190)","Department of Education","Rural","06","55153","-22656",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","909769","29.836071","75.741664","3","37","151501","03150204303","GPS BRANCH KAHANGARH","1","1","3","1","Primary","Co-education","03","047","00248","Budhlada","248","036012","PUNJAB","Mansa","Kahangarh (176)","Department of Education","Rural","03","55153","-22780",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908353","29.793754","75.733144999999993","6","61","125133","06100700901","GSSS SIDHANI","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","06","078","00387","Tohana","387","060327","HARYANA","Fatehabad","Sidhani(215)","Department of Education","Rural","06","55147","-22744",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","908372","29.794194999999998","75.733251999999993","6","61","125133","06100700902","GPS SIDHANI","1","1","3","1","Primary","Co-education","06","078","00387","Tohana","387","060327","HARYANA","Fatehabad","Sidhani(215)","Department of Education","Rural","06","55147","-22745",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","911042","29.872795","75.733329999999995","3","37","151501","03150210701","DAV PUBLIC SCH AKABARPUR KHUDAL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","047","00248","Budhlada","248","036039","PUNJAB","Mansa","Akbarpur Khudal (171)","Pvt. Unaided (Recognized)","Urban","03","55147","-22811",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","912164","29.906548000000001","75.733287000000004","3","37","151501","03150205001","GSS KISHANGARH","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","047","00248","Budhlada","248","036040","PUNJAB","Mansa","Kishangarh Urf Sedha Singhewala (170)","Department of Education","Rural","03","55147","-22839",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","915742","29.985662999999999","75.732971000000006","3","43","148031","03161203101","GPS FATHEGARH","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039880","PUNJAB","Sangrur","Fatehgarh (50)","Department of Education","Rural","03","55147","-22906",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","902559","29.608059999999998","75.284811000000005","3","37","151507","03150502406","Shri Bala Ji Senior Secondary School","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","047","00247","Sardulgarh","247","035956","PUNJAB","Mansa","Karandi (201)","Pvt. Unaided (Recognized)","Rural","03","54820","-22589",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905788","29.714500999999998","75.284757999999997","3","37","151507","03150503001","GSS MIRPUR KALAN","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","047","00247","Sardulgarh","247","035968","PUNJAB","Mansa","Mirpur Kalan (181)","Department of Education","Rural","03","54820","-22678",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","906188","29.728005","75.801760999999999","6","61","125120","06100500801","GPS CHELEWAL","1","1","3","1","Primary","Co-education","06","078","00387","Tohana","387","060368","HARYANA","Fatehabad","Chilewal(185)","Department of Education","Rural","06","55197","-22689",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913350","29.937087999999999","75.801897999999994","3","43","148031","03160600204","SEABA INTERNATIONAL PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00273","Lehra","273","800278","PUNJAB","Sangrur","Lehragaga (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55197","-22865",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919687","30.123943000000001","75.802717999999999","3","43","148028","03161208901","RAMA BHARTI BAL VIDYA MANDIR SCHOOL","5","1","3","2","Primary","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55197","-23022",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919740","30.12585","75.802976000000001","3","43","148028","03161209002","DR GAGANDEEP ROTARY PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55198","-23024",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919768","30.12679","75.803145000000001","3","43","148028","03161205803","SHAHEED UDHAM SINGH GOVERNMENT GIRLS SENIOR SECONDARY SCHOOL, SUNAM UDHAM SINGH WALA","1","5","2","2","Up. Pr. Secondary and Higher Sec","Girls","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Department of Education","Urban","03","55198","-23024",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919846","30.128896000000001","75.801795999999996","3","43","148028","03161205805","SHISHU BHARTI MODEL SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55197","-23026",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919906","30.130631999999999","75.802803999999995","3","43","148028","03161207403","GMS MORAN WALI","1","4","3","2","Upper Primary only","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Department of Education","Urban","03","55197","-23028",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","909250","29.818904","75.807980000000001","3","43","148033","03160604501","GPS CHURAL KALAN","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039898","PUNJAB","Sangrur","Chural Khurd (80)","Department of Education","Rural","03","55201","-22766",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919907","30.130645999999999","75.809246999999999","3","43","148028","03161207203","ANUVARAT BAL BHARTI HIGH SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Pvt. Unaided (Recognized)","Urban","03","55202","-23028",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","920071","30.135553000000002","75.808843999999993","3","43","148028","03161207401","GPS SUCH KHAND SUNAM","1","1","3","2","Primary","Co-education","03","053","00272","Sunam","272","800276","PUNJAB","Sangrur","Sunam Udham Singh Wala (M Cl)","Department of Education","Urban","03","55202","-23032",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904563","29.676514000000001","75.751504999999995","6","61","125106","06100505702","OYSTER PUBLIC SCHOOL","5","2","3","1","Primary with Upper Primary","Co-education","06","078","00387","Tohana","387","060370","HARYANA","Fatehabad","Salempuri(102)","Pvt. Unaided (Recognized)","Rural","06","55160","-22646",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","909297","29.820616999999999","75.752691999999996","3","43","148031","03160600702","GHS KALIA","1","7","3","1","Upper Pr. and Secondary","Co-education","03","053","00273","Lehra","273","039897","PUNJAB","Sangrur","Kalia (79)","Department of Education","Rural","03","55161","-22767",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","909298","29.820796000000001","75.752516","3","43","148031","03160600701","GPS KALIA","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039897","PUNJAB","Sangrur","Kalia (79)","Department of Education","Rural","03","55161","-22767",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","909299","29.820796000000001","75.752520000000004","3","43","148031","03160600704","GURU TEG BAHADAUR P SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","053","00273","Lehra","273","039897","PUNJAB","Sangrur","Kalia (79)","Pvt. Unaided (Recognized)","Rural","03","55161","-22767",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913248","29.934843000000001","75.750664","3","43","148031","03160601301","GPS LADAL","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039886","PUNJAB","Sangrur","Ladal (52)","Department of Education","Rural","03","55160","-22863",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","913250","29.934892000000001","75.751260000000002","3","43","148031","03160601303","MODERN SECULAR SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00273","Lehra","273","039886","PUNJAB","Sangrur","Ladal (52)","Pvt. Unaided (Recognized)","Rural","03","55160","-22863",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914150","29.959187","75.751186000000004","3","43","148026","03160605601","GPS SANGATPURA","1","1","3","1","Primary","Co-education","03","053","00273","Lehra","273","039887","PUNJAB","Sangrur","Sangatpura (53)","Department of Education","Rural","03","55160","-22883",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914165","29.959523000000001","75.751502000000002","3","43","148026","03160605602","GSSS SANGATPURA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00273","Lehra","273","039887","PUNJAB","Sangrur","Sangatpura (53)","Department of Education","Rural","03","55160","-22884",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","918811","30.095061000000001","75.753079","3","43","148028","03161208502","GMS GHASIWALA","1","4","3","1","Upper Primary only","Co-education","03","053","00272","Sunam","272","039857","PUNJAB","Sangrur","Ghasiwala (26)","Department of Education","Rural","03","55161","-22998",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914267","29.962133999999999","75.742486","3","43","148031","03160602302","GMS GIDRANI","1","4","3","1","Upper Primary only","Co-education","03","053","00273","Lehra","273","039880","PUNJAB","Sangrur","Fatehgarh (50)","Department of Education","Rural","03","55154","-22886",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904910","29.686506999999999","75.780377999999999","6","61","125106","06100500102","GSSS AKANWALI","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","06","078","00387","Tohana","387","060375","HARYANA","Fatehabad","Akanwali(101)","Department of Education","Rural","06","55181","-22654",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","905088","29.691821000000001","75.779891000000006","6","61","125106","06100701904","DASHMESH CONVENT HIGH SCHOOL GULLARWALA","5","2","3","1","Primary with Upper Primary","Co-education","06","078","00387","Tohana","387","060375","HARYANA","Fatehabad","Akanwali(101)","Pvt. Unaided (Recognized)","Rural","06","55181","-22659",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","901132","29.562404000000001","75.756026000000006","6","61","125111","06100201503","AMSSS DULT","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","06","078","00387","Tohana","387","060409","HARYANA","Fatehabad","Sanchla(70)","Department of Education","Rural","06","55163","-22551",""
