"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y","exceededTransferLimit"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932360","30.556875000000002","76.089573000000001","3","30","147203","03080207901","GPS PAHERI","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032827","PUNJAB","Fatehgarh Sahib","Paheri (90)","Department of Education","Rural","03","55406","-23387",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933134","30.597176000000001","76.089033999999998","3","36","141415","03090407701","GPS RAUNI","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033251","PUNJAB","Ludhiana","Rauni (182)","Department of Education","Rural","03","55406","-23421",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933164","30.598755000000001","76.088502000000005","3","36","141415","03090407706","Satya Bharti Adarsh Sr.Sec.School\n","6","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00226","Payal","226","033251","PUNJAB","Ludhiana","Rauni (182)","Other Govt. Managed schools","Rural","03","55406","-23423",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935111","30.698124","76.089269000000002","3","36","141414","03090402401","GPS DAU MAJRA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033264","PUNJAB","Ludhiana","Daumajra (253)","Department of Education","Rural","03","55406","-23507",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924192","30.281614000000001","76.131881000000007","3","43","148026","03160406501","GPS PHUMANWAL","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039696","PUNJAB","Sangrur","Phumanwal (32)","Department of Education","Rural","03","55437","-23155",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932819","30.581332","76.132140000000007","3","30","147203","03080212301","GPS SHERGARH","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032833","PUNJAB","Fatehgarh Sahib","Shergarh (78)","Department of Education","Rural","03","55437","-23408",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934032","30.646335000000001","76.131906999999998","3","36","141401","03090407801","GPS ROHNO KALAN","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033236","PUNJAB","Ludhiana","Rohnon Kalan (264)","Department of Education","Rural","03","55437","-23463",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933213","30.601765","76.160409999999999","3","30","147203","03080212201","GPS SHAMSPUR","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032839","PUNJAB","Fatehgarh Sahib","Shamashpur (168)","Department of Education","Rural","03","55458","-23425",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934441","30.667964000000001","76.161345999999995","3","36","141414","03090406801","GPS NARAINGARH","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033233","PUNJAB","Ludhiana","Naraingarh (242)","Department of Education","Rural","03","55459","-23481",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927912","30.379280000000001","76.159886999999998","3","41","147201","03170417101","GPS SANGATPURA BASTI","1","1","3","2","Primary","Co-education","03","048","00252","Nabha","252","036318","PUNJAB","Patiala","Nabha (Rural) (204)","Department of Education","Urban","03","55457","-23237",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930583","30.478921","76.159394000000006","3","41","147201","03170402901","GPS BISHANGARH","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036415","PUNJAB","Patiala","Lopa (111)","Department of Education","Rural","03","55457","-23321",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931281","30.507344","76.160353999999998","3","41","147202","03170408502","SANT FARID PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","048","00252","Nabha","252","036426","PUNJAB","Patiala","Kalsana (159)","Pvt. Unaided (Recognized)","Rural","03","55458","-23345",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933193","30.600736000000001","76.160015999999999","3","30","147203","03080212202","GSSS SHAMSPUR","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","040","00222","Amloh","222","032839","PUNJAB","Fatehgarh Sahib","Shamashpur (168)","Department of Education","Rural","03","55458","-23424",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933534","30.618414000000001","76.160026999999999","3","30","147203","03080205603","GLOBAL PUBLIC SEN SEC SCHOOL KAULGARH","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","040","00222","Amloh","222","032849","PUNJAB","Fatehgarh Sahib","Kaulgarh (167)","Pvt. Unaided (Recognized)","Rural","03","55458","-23439",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928241","30.388258","76.119557999999998","3","41","147201","03170405001","GPS DULDI","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036362","PUNJAB","Patiala","Duladi (1)","Department of Education","Rural","03","55428","-23245",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931395","30.511468000000001","76.116242","3","41","147201","03170411401","GPS MOHAL GWARA","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036419","PUNJAB","Patiala","Mohal Gawara (98)","Department of Education","Rural","03","55426","-23349",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933314","30.6069","76.114890000000003","3","36","141414","03090401602","GSSS BIBIPUR","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00225","Khanna","225","033250","PUNJAB","Ludhiana","Bibipur (180)","Department of Education","Rural","03","55425","-23430",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933717","30.629899000000002","76.115813000000003","3","36","141414","03090408101","GPS TONSA","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033246","PUNJAB","Ludhiana","Taunsa (178)","Department of Education","Rural","03","55425","-23449",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934413","30.666623999999999","76.115511999999995","3","36","141414","03090404203","GSSS ISRU","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00225","Khanna","225","033238","PUNJAB","Ludhiana","Isru (261)","Department of Education","Rural","03","55425","-23480",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923269","30.251328999999998","75.941755000000001","3","43","148001","03160907101","GPS GURDASPURA","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039736","PUNJAB","Sangrur","Gurdaspura (31)","Department of Education","Rural","03","55299","-23129",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924806","30.298100999999999","75.940933999999999","3","43","148001","03160903302","GMS LADDI","1","4","3","1","Upper Primary only","Co-education","03","053","00271","Sangrur","271","039738","PUNJAB","Sangrur","Laddi (29)","Department of Education","Rural","03","55298","-23169",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931192","30.50292","75.940687999999994","3","737","148023","03160701702","GHS BINJOKE KHURD","1","7","3","1","Upper Pr. and Secondary","Co-education","03","797","00269","Malerkotla","269","039543","PUNJAB","Malerkotla","Binjoki Khurd (119)","Department of Education","Rural","03","55298","-23342",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932894","30.585160999999999","75.941495000000003","3","36","141119","03090105903","GURU NANAK PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","033282","PUNJAB","Ludhiana","Sihan Daud (421)","Pvt. Unaided (Recognized)","Rural","03","55298","-23411",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933808","30.634909","75.941292000000004","3","36","141119","03090104304","MTP SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00226","Payal","226","","PUNJAB","Ludhiana"," ","Pvt. Unaided (Recognized)","Urban","03","55298","-23453",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934312","30.661325000000001","75.940864000000005","3","36","141117","03090102103","SATYA BHARTI SCHOOL, GOSAL","5","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033307","PUNJAB","Ludhiana","Gosal (400)","Pvt. Unaided (Recognized)","Rural","03","55298","-23476",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935377","30.710497","75.941503999999995","3","36","141117","03090100602","SANT KISHAN SINGH JIMEMO PUB SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","033318","PUNJAB","Ludhiana","Bhikhi Khutra (325)","Pvt. Unaided (Recognized)","Rural","03","55298","-23517",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929570","30.436256","75.940110000000004","3","43","148022","03160702801","GPS ISSRA","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","039639","PUNJAB","Sangrur","Isra (78)","Department of Education","Rural","03","55297","-23285",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931276","30.506810000000002","75.939546000000007","3","737","148023","03160701603","Ali Public School","5","2","3","1","Primary with Upper Primary","Co-education","03","797","00269","Malerkotla","269","039543","PUNJAB","Malerkotla","Binjoki Khurd (119)","Pvt. Unaided (Recognized)","Rural","03","55297","-23345",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932864","30.583780000000001","75.939920999999998","3","36","141119","03090105902","GHS SEHAN DAUD","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00226","Payal","226","033282","PUNJAB","Ludhiana","Sihan Daud (421)","Department of Education","Rural","03","55297","-23410",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934331","30.662106999999999","75.940314000000001","3","36","141117","03090102101","GPS GOSAL","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033307","PUNJAB","Ludhiana","Gosal (400)","Department of Education","Rural","03","55298","-23476",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934332","30.662201","75.940402000000006","3","36","141117","03090102102","GMS GOSAL","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033307","PUNJAB","Ludhiana","Gosal (400)","Department of Education","Rural","03","55298","-23476",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934731","30.6815","75.939222999999998","3","36","141117","03090101601","GPS DHOL KALAN","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033308","PUNJAB","Ludhiana","Dhaul Kalan (388)","Department of Education","Rural","03","55297","-23493",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927439","30.367279","75.937528999999998","3","43","148017","03160501102","GMS MEERHERI","1","4","3","1","Upper Primary only","Co-education","03","053","00270","Dhuri","270","039663","PUNJAB","Sangrur","Kaulseri (101)","Department of Education","Rural","03","55296","-23227",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932122","30.544733999999998","75.937860999999998","3","737","148023","03160709901","GPS BHAINI KAMBO","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039476","PUNJAB","Malerkotla","Bhaini Kamboan (107)","Department of Education","Rural","03","55296","-23377",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935488","30.716038000000001","75.937543000000005","3","36","141117","03090100601","GPS BHIKHI KHATTRA\n","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033318","PUNJAB","Ludhiana","Bhikhi Khutra (325)","Department of Education","Rural","03","55296","-23522",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922265","30.212569999999999","75.959163000000004","3","43","148026","03160402109","GURU GOBIND SINGH PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","053","00271","Sangrur","271","039735","PUNJAB","Sangrur","Gharachon (108)","Pvt. Unaided (Recognized)","Rural","03","55311","-23097",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922333","30.215539","75.959783999999999","3","43","148026","03160402101","GPS GHRACHON","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039735","PUNJAB","Sangrur","Gharachon (108)","Department of Education","Rural","03","55312","-23099",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923436","30.256701","75.959767999999997","3","43","148001","03160907204","RESIDENTIAL SCHOOL FOR MERITORIUS STUDENTS, SANGRUR","1","11","3","1","Higher Secondary only/Jr. College","Co-education","03","053","00271","Sangrur","271","039737","PUNJAB","Sangrur","Ghabdan (30)","Department of Education","Rural","03","55312","-23134",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925103","30.306028000000001","75.958749999999995","3","43","148017","03160400202","GMS SANTOKHPURA","1","4","3","1","Upper Primary only","Co-education","03","053","00271","Sangrur","271","039722","PUNJAB","Sangrur","Santokhpura (232)","Department of Education","Rural","03","55311","-23175",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928380","30.392939999999999","75.961119999999994","3","43","148017","03160503202","GSSS MEEMSA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00270","Dhuri","270","039648","PUNJAB","Sangrur","Mimsa (86)","Department of Education","Rural","03","55313","-23249",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929460","30.431422000000001","75.959671","3","737","148022","03160709501","GPS BURJ BAGHEL SINGH WALA","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","039642","PUNJAB","Sangrur","Kheri Jattan (81)","Department of Education","Rural","03","55312","-23281",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933295","30.605335","75.960735999999997","3","36","141119","03090101901","GPS DUDHAL","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033280","PUNJAB","Ludhiana","Dudhal (415)","Department of Education","Rural","03","55312","-23428",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933548","30.619233000000001","75.958481000000006","3","36","141119","03090103701","GPS KISHANPURA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033292","PUNJAB","Ludhiana","Kishanpur (416)","Department of Education","Rural","03","55311","-23440",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935728","30.727067000000002","75.961026000000004","3","36","141117","03090205005","S.I.S.M PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00226","Payal","226","033319","PUNJAB","Ludhiana","Rara (211)","Pvt. Unaided (Recognized)","Rural","03","55313","-23531",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928591","30.399794","75.962559999999996","3","43","148017","03160505101","GPS BURJ SEDHA","1","1","3","1","Primary","Co-education","03","053","00270","Dhuri","270","039648","PUNJAB","Sangrur","Mimsa (86)","Department of Education","Rural","03","55314","-23254",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932579","30.567319999999999","75.963316000000006","3","737","148023","03160710601","SHAHEED GURPREET SINGH BAJWA GOVT PRIMARY SCHOOL BADESHE	","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039481","PUNJAB","Malerkotla","Badechaa (126)","Department of Education","Rural","03","55314","-23396",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934846","30.687624","75.963172999999998","3","36","141117","03090104101","GPS LEHAL","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033303","PUNJAB","Ludhiana","Lehal (393)","Department of Education","Rural","03","55314","-23498",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934870","30.688137000000001","75.962601000000006","3","36","141117","03090104102","GSSS LEHAL","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00226","Payal","226","033303","PUNJAB","Ludhiana","Lehal (393)","Department of Education","Rural","03","55314","-23498",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925140","30.307206999999998","76.130993000000004","3","43","148026","03160402701","GPS BIMBARI","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039685","PUNJAB","Sangrur","Bibri (22)","Department of Education","Rural","03","55436","-23176",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927091","30.35736","76.131305999999995","3","41","147201","03170417103","GREENLAND PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","048","00252","Nabha","252","036318","PUNJAB","Patiala","Nabha (Rural) (204)","Pvt. Unaided (Recognized)","Urban","03","55437","-23219",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929772","30.444732999999999","76.131016000000002","3","41","147201","03170401901","GPS BAZIDPUR","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036397","PUNJAB","Patiala","Bazidpur (210)","Department of Education","Rural","03","55436","-23292",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931386","30.511058999999999","76.130157999999994","3","41","147202","03170412602","GMS PALIYAN KHURD","1","4","3","1","Upper Primary only","Co-education","03","048","00252","Nabha","252","036418","PUNJAB","Patiala","Pahlia Khurd (97)","Department of Education","Rural","03","55436","-23348",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934031","30.646243999999999","76.131287","3","36","141401","03090407802","GMS ROHNO KALAN","1","4","3","1","Upper Primary only","Co-education","03","041","00225","Khanna","225","033236","PUNJAB","Ludhiana","Rohnon Kalan (264)","Department of Education","Rural","03","55437","-23463",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932310","30.554743999999999","76.087845999999999","3","30","147203","03080207902","GMS PAHERI","1","4","3","1","Upper Primary only","Co-education","03","040","00222","Amloh","222","032827","PUNJAB","Fatehgarh Sahib","Paheri (90)","Department of Education","Rural","03","55405","-23385",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934539","30.672421","76.087250999999995","3","36","141414","03090406902","GSSS NASRALI","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00225","Khanna","225","033239","PUNJAB","Ludhiana","Nasrali (260)","Department of Education","Rural","03","55405","-23485",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934596","30.675122000000002","76.087861000000004","3","36","141414","03090402202","GHS CHEEMA","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00226","Payal","226","033327","PUNJAB","Ludhiana","Chima (254)","Department of Education","Rural","03","55405","-23487",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923465","30.257891000000001","76.114405000000005","3","43","148026","03160405802","GSSS NADAMPUR","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00271","Sangrur","271","039701","PUNJAB","Sangrur","Nadampur (35)","Department of Education","Rural","03","55424","-23135",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923481","30.258168000000001","76.113853000000006","3","43","148026","03160405801","GPS NADAMPUR","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039701","PUNJAB","Sangrur","Nadampur (35)","Department of Education","Rural","03","55424","-23135",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923482","30.258194","76.113240000000005","3","43","148026","03160405805","PRESTIGIOUS ARMY PUBLIC HIGH SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","053","00271","Sangrur","271","039701","PUNJAB","Sangrur","Nadampur (35)","Pvt. Unaided (Recognized)","Rural","03","55424","-23135",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928845","30.408902999999999","76.114086","3","41","147201","03170412101","GPS PAHARPUR KALAN","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036390","PUNJAB","Patiala","Paharpur (155)","Department of Education","Rural","03","55424","-23262",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932089","30.542729000000001","76.113802000000007","3","30","147203","03080212601","GPS TANDA BADHA KHURD","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032824","PUNJAB","Fatehgarh Sahib","Tanda Badha Khurd (93)","Department of Education","Rural","03","55424","-23375",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933602","30.622221","76.113322999999994","3","36","141414","03090403802","GMS HOAL","1","4","3","1","Upper Primary only","Co-education","03","041","00225","Khanna","225","033247","PUNJAB","Ludhiana","Hol (179)","Department of Education","Rural","03","55424","-23442",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933300","30.605948999999999","76.091436000000002","3","36","141414","03090408201","GPS TURMARI","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033251","PUNJAB","Ludhiana","Rauni (182)","Department of Education","Rural","03","55408","-23429",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","920418","30.146325000000001","76.198209000000006","3","41","147101","03170809301","GPS MALKANA PATTI","1","1","3","2","Primary","Co-education","03","048","00250","Samana","250","036188","PUNJAB","Patiala","Malkana (84)","Department of Education","Urban","03","55485","-23041",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","920419","30.146335000000001","76.198215000000005","3","41","147101","03170809802","BUDHA DAL PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","048","00250","Samana","250","036188","PUNJAB","Patiala","Malkana (84)","Pvt. Unaided (Recognized)","Urban","03","55485","-23041",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","920420","30.146338","76.198218999999995","3","41","147101","03170809805","ST.PAUL SEN.SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","048","00250","Samana","250","036188","PUNJAB","Patiala","Malkana (84)","Pvt. Unaided (Recognized)","Urban","03","55485","-23041",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","920421","30.146345","76.198228","3","41","147101","03170809902","ACH DAVINDER MUNI JAIN MODEL  SEN SEC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","048","00250","Samana","250","036188","PUNJAB","Patiala","Malkana (84)","Pvt. Unaided (Recognized)","Urban","03","55485","-23041",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923636","30.262885000000001","76.197931999999994","3","41","147001","03170503601","GPS Gajju Majra","1","1","3","1","Primary","Co-education","03","048","00253","Patiala","253","036587","PUNJAB","Patiala","Gajju Majra (73)","Department of Education","Rural","03","55485","-23139",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","923672","30.263912000000001","76.197987999999995","3","41","147001","03170503602","GSSS GAJJU MAJRA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","048","00253","Patiala","253","036587","PUNJAB","Patiala","Gajju Majra (73)","Department of Education","Rural","03","55485","-23140",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930947","30.493109","76.199359000000001","3","41","147202","03170406801","GPS HALOTALI","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036437","PUNJAB","Patiala","Halotali (118)","Department of Education","Rural","03","55486","-23333",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930975","30.494021","76.197996000000003","3","41","147201","03170412801","GPS RAISAL","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036437","PUNJAB","Patiala","Halotali (118)","Department of Education","Rural","03","55485","-23334",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934184","30.654702","76.199574999999996","3","30","147301","03080209002","BABA KISHAN DASS PUBLIC SEN.SEC. SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","040","00222","Amloh","222","032847","PUNJAB","Fatehgarh Sahib","Salana Dulla Singh Wala (17)","Pvt. Unaided (Recognized)","Rural","03","55486","-23470",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933785","30.633852999999998","76.096716000000001","3","36","141414","03090407001","GPS PANJRUKHA","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033245","PUNJAB","Ludhiana","Panjrukha (266)","Department of Education","Rural","03","55411","-23452",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922352","30.216569","75.969496000000007","3","43","148026","03160402102","GSSS GHRACHON","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","053","00271","Sangrur","271","039735","PUNJAB","Sangrur","Gharachon (108)","Department of Education","Rural","03","55319","-23100",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925222","30.309791000000001","75.968821000000005","3","43","148017","03160401101","GPS KHERI CHANDWAN","1","1","3","1","Primary","Co-education","03","053","00271","Sangrur","271","039721","PUNJAB","Sangrur","Kheri Chandwan (45)","Department of Education","Rural","03","55318","-23179",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932340","30.555923","75.969517999999994","3","737","148023","03160712301","GPS MANDIAN","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039480","PUNJAB","Malerkotla","Mandian (125)","Department of Education","Rural","03","55319","-23386",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932599","30.568774999999999","75.969421999999994","3","737","148023","03160712802","GMS DALANWAL","1","4","3","1","Upper Primary only","Co-education","03","797","00269","Malerkotla","269","039482","PUNJAB","Malerkotla","Dalanwal (128)","Department of Education","Rural","03","55319","-23397",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933260","30.603596","75.969559000000004","3","36","141119","03090106901","GPS UKSI","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033279","PUNJAB","Ludhiana","Uksi (414)","Department of Education","Rural","03","55319","-23427",""
