"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940140","30.957355","75.442060999999995","3","36","142033","03091106001","GPS PARJIAN BIHARIPUR","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033855","PUNJAB","Ludhiana","Parjian Biharipur (181)","Department of Education","Rural","03","219739","-94906"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939923","30.945043999999999","75.528630000000007","3","36","142033","03091107601","GPS SHEKH KUTAB","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033838","PUNJAB","Ludhiana","Sheikh Qutab (22)","Department of Education","Rural","03","219991","-94864"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939150","30.911560000000001","75.474609999999998","3","36","142033","03091108008","B.B.S.B CONVENT SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00230","Jagraon","230","033834","PUNJAB","Ludhiana","Salempura (26)","Pvt. Unaided (Recognized)","Rural","03","219834","-94751"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939462","30.924284","75.473748000000001","3","36","142033","03091108007","SHANTI DEVI MEMORIAL PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00230","Jagraon","230","033833","PUNJAB","Ludhiana","Sidhwan Bet (28)","Pvt. Unaided (Recognized)","Rural","03","219831","-94794"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939593","30.929866000000001","75.472277000000005","3","36","142033","03091108002","GPS SIDHWAN BET G","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033833","PUNJAB","Ludhiana","Sidhwan Bet (28)","Department of Education","Rural","03","219827","-94813"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939594","30.929888999999999","75.472266000000005","3","36","142033","03091108004","GSSS SIDHWAN BET G","1","5","2","1","Up. Pr. Secondary and Higher Sec","Girls","03","041","00230","Jagraon","230","033833","PUNJAB","Ludhiana","Sidhwan Bet (28)","Department of Education","Rural","03","219827","-94813"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940297","30.971354999999999","75.473640000000003","3","36","142033","03091105303","GHS MADHEPUR\n","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00230","Jagraon","230","033852","PUNJAB","Ludhiana","Maddepur (182)","Department of Education","Rural","03","219831","-94954"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940301","30.971457999999998","75.473580999999996","3","36","142033","03091105301","GPS BR MADHEPUR","1","1","3","1","Primary","Co-education","03","041","00230","Jagraon","230","033852","PUNJAB","Ludhiana","Maddepur (182)","Department of Education","Rural","03","219831","-94954"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940922","31.042636999999999","75.472660000000005","3","34","144041","03041107001","GPS RASULPUR","1","1","3","2","Primary","Co-education","03","037","00210","Nakodar","210","029992","PUNJAB","Jalandhar","Angi Kiri (349)","Department of Education","Urban","03","219828","-95196"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940985","31.047999999999998","75.474000000000004","3","34","144041","03041106502","S.D. MODEL SENIOR SECONDARY SCHOOL, MEHATPUR (NAKODAR-01)","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","037","00210","Nakodar","210","029994","PUNJAB","Jalandhar","Mehatpur (47)","Pvt. Unaided (Recognized)","Urban","03","219832","-95214"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940986","31.047999999999998","75.474000000000004","3","34","144041","03041106601","GURU ARJUN MODEL MIDDLE SCHOOL, MEHATPUR (NAKODAR-01)","5","2","3","2","Primary with Upper Primary","Co-education","03","037","00210","Nakodar","210","029994","PUNJAB","Jalandhar","Mehatpur (47)","Pvt. Unaided (Recognized)","Urban","03","219832","-95214"
